,ID,Goal_Home,Goal_Away,Yellow_Home,Yellow_Away,Red_Card_Home,Red_Card_Away,Own_Home,Own_Away
49611,49611,2,0,1,5,1,1,0,0
49612,49612,0,3,1,3,1,0,0,0
49614,49614,1,1,1,6,0,0,0,0
49616,49616,0,0,5,3,0,0,0,0
49617,49617,2,0,1,1,0,0,0,0
49619,49619,1,2,0,2,0,0,0,0
49620,49620,0,2,3,1,0,0,0,0
49621,49621,1,1,0,5,0,1,0,0
49623,49623,0,0,1,0,0,0,0,0
49624,49624,3,0,2,1,0,0,0,0
49625,49625,2,1,4,1,0,0,0,0
49628,49628,0,0,1,0,0,0,0,0
49629,49629,3,0,1,0,0,0,0,0
49630,49630,1,2,1,1,0,0,0,0
49631,49631,1,2,1,3,0,0,0,0
49633,49633,0,0,1,2,0,0,0,0
49635,49635,0,1,1,0,0,0,0,0
49636,49636,4,0,3,1,0,0,0,0
49637,49637,2,0,1,0,0,0,0,0
49638,49638,1,1,2,1,1,0,0,0
49639,49639,1,1,1,1,0,0,0,0
49640,49640,2,1,0,0,0,0,0,0
49641,49641,2,1,4,2,0,0,0,0
49643,49643,5,0,0,0,0,0,0,0
49644,49644,1,2,2,2,0,0,0,0
49646,49646,1,3,2,1,0,0,0,0
49647,49647,0,0,1,0,0,0,0,1
49648,49648,2,4,1,1,0,0,0,0
49649,49649,3,2,0,1,0,0,0,0
49650,49650,4,1,1,3,0,0,0,1
49655,49655,0,0,2,2,0,0,1,0
49656,49656,0,1,1,1,0,0,0,0
49658,49658,1,2,0,3,0,0,0,0
49663,49663,1,2,1,2,0,0,0,1
49664,49664,1,0,1,2,0,0,0,0
49665,49665,0,0,1,3,1,0,0,0
49666,49666,2,0,1,1,0,0,0,0
49667,49667,0,0,1,0,0,0,0,0
49668,49668,2,0,1,1,0,0,0,0
49669,49669,1,2,0,2,0,0,0,0
49671,49671,5,1,2,3,0,1,0,0
49672,49672,2,3,2,3,1,0,0,0
49675,49675,0,1,1,1,0,0,0,0
49678,49678,0,2,4,1,0,0,0,0
49679,49679,2,1,0,1,0,0,0,0
49681,49681,1,2,4,2,0,0,0,0
49682,49682,3,1,1,2,0,0,0,0
49684,49684,3,1,2,0,0,1,0,0
49685,49685,2,0,0,4,0,0,0,0
49686,49686,2,1,1,3,0,0,0,0
49687,49687,1,2,0,1,0,0,0,0
49688,49688,1,1,1,2,0,0,0,0
49689,49689,2,1,1,2,0,0,0,1
49690,49690,1,1,3,3,0,0,0,0
49691,49691,1,0,0,0,0,0,0,0
49692,49692,2,1,3,4,0,0,0,0
49694,49694,1,1,0,3,0,0,0,0
49695,49695,0,2,0,2,0,0,0,0
49696,49696,1,1,0,0,1,0,0,0
49697,49697,2,1,0,2,0,0,0,0
49698,49698,0,1,0,1,0,0,0,0
49699,49699,0,1,0,2,0,0,0,0
49703,49703,4,0,2,1,0,0,0,1
49709,49709,1,5,2,3,0,0,0,0
49710,49710,3,2,3,2,0,1,0,0
49713,49713,0,1,1,3,0,0,0,0
49715,49715,0,2,1,1,0,0,1,0
49717,49717,1,3,1,0,0,0,1,0
49720,49720,1,0,0,0,0,0,0,0
49721,49721,1,2,2,2,1,0,0,0
49722,49722,0,1,1,2,0,0,0,0
49724,49724,2,1,1,1,0,0,0,0
49725,49725,2,2,2,4,0,0,0,0
49726,49726,0,3,0,0,0,0,0,1
49728,49728,1,1,1,1,0,0,0,0
49730,49730,2,0,0,3,0,0,0,0
49732,49732,1,1,3,1,0,0,0,0
49733,49733,3,0,1,1,0,0,0,0
49735,49735,0,2,3,1,0,0,0,0
49736,49736,1,0,3,1,0,0,0,0
49737,49737,0,0,2,1,0,0,0,0
49738,49738,2,1,0,1,0,1,0,0
49739,49739,0,0,1,1,0,0,0,0
49741,49741,4,0,1,1,0,0,0,0
49742,49742,2,0,2,1,0,0,0,0
49743,49743,1,1,1,1,0,0,0,0
49746,49746,2,0,2,1,0,0,0,0
49748,49748,2,1,1,1,0,0,0,0
49750,49750,3,0,1,1,0,0,0,0
49751,49751,1,2,0,0,0,0,0,0
49752,49752,1,1,1,3,0,0,0,1
49754,49754,0,0,1,1,0,0,0,0
49755,49755,3,2,0,0,0,0,0,0
49757,49757,1,2,1,1,0,0,0,0
49761,49761,0,0,2,0,0,0,0,0
49762,49762,1,0,1,1,0,0,0,0
49763,49763,0,2,2,1,0,0,0,0
49764,49764,1,1,1,2,0,0,0,0
49765,49765,2,2,1,2,0,0,0,0
49766,49766,0,4,5,2,0,0,0,0
49767,49767,1,0,0,2,0,0,0,0
49768,49768,2,1,2,1,0,0,0,0
49769,49769,1,1,1,6,0,0,0,0
49771,49771,2,0,2,2,0,0,0,0
49772,49772,0,2,2,2,0,0,0,0
49774,49774,3,1,2,1,0,0,0,0
49777,49777,0,0,1,0,0,0,0,0
49779,49779,1,1,2,1,0,0,0,0
49782,49782,1,2,4,1,0,0,0,0
49784,49784,1,1,0,0,0,0,0,0
49785,49785,0,1,1,1,0,0,0,0
49786,49786,1,0,0,0,0,0,0,0
49787,49787,2,3,3,2,0,0,0,0
49788,49788,1,0,0,1,0,0,0,0
49789,49789,0,0,3,2,0,0,0,0
49790,49790,3,0,1,1,0,0,0,0
49792,49792,3,0,1,1,0,0,0,0
49794,49794,0,0,2,0,0,0,0,0
49796,49796,1,1,1,0,0,0,0,0
49797,49797,3,1,1,1,0,0,0,0
49800,49800,1,4,0,0,0,0,0,0
49806,49806,1,0,0,1,0,1,0,0
49808,49808,0,3,1,0,0,0,0,0
49812,49812,0,2,2,2,1,0,0,0
49813,49813,1,0,1,0,0,0,0,0
49815,49815,0,0,2,1,0,0,0,0
49816,49816,1,0,1,0,0,0,0,0
49817,49817,3,0,2,3,0,0,0,0
49820,49820,2,0,0,1,0,0,0,0
49821,49821,2,0,1,1,0,0,0,0
49824,49824,1,0,1,0,0,0,0,0
49825,49825,0,0,3,0,0,0,0,0
49826,49826,3,0,4,1,0,0,0,0
49827,49827,1,0,1,1,1,0,0,0
49829,49829,0,4,3,1,1,0,0,0
49830,49830,1,1,2,1,0,0,0,0
49833,49833,0,1,0,0,0,0,0,0
49834,49834,1,2,0,2,0,0,0,0
49836,49836,1,1,1,0,0,0,0,0
49837,49837,0,0,0,3,0,0,0,0
49840,49840,2,1,2,1,0,0,0,0
49841,49841,1,0,0,0,0,0,0,0
49842,49842,1,0,1,1,0,0,0,0
49843,49843,1,1,3,1,0,0,0,0
49845,49845,1,0,1,2,0,0,1,0
49846,49846,1,0,3,1,0,0,0,0
49847,49847,1,0,1,2,0,0,0,0
49849,49849,1,1,1,1,0,0,0,0
49851,49851,1,3,1,4,0,0,0,0
49852,49852,2,0,1,1,0,0,0,0
49853,49853,0,2,2,3,0,0,0,0
49858,49858,1,0,2,1,0,0,0,0
49859,49859,2,0,0,1,0,1,0,0
49860,49860,0,1,3,3,0,0,0,0
49863,49863,2,0,0,2,0,0,0,0
49864,49864,2,0,1,2,0,0,0,0
49874,49874,0,1,1,1,0,0,0,0
49875,49875,0,0,2,2,0,0,0,0
49876,49876,1,1,1,2,0,0,0,0
49877,49877,0,0,3,2,0,0,0,0
49878,49878,0,2,3,0,0,0,0,0
49879,49879,0,2,1,0,0,0,0,0
49883,49883,3,3,3,3,0,0,0,0
49884,49884,2,1,0,2,0,0,0,0
49886,49886,2,1,1,3,0,0,0,0
49889,49889,1,0,1,0,0,0,0,0
49891,49891,1,1,3,0,0,0,0,0
49892,49892,4,1,2,2,0,1,0,0
49893,49893,2,1,0,0,0,0,0,0
49894,49894,3,2,2,1,0,0,0,0
49895,49895,2,1,2,1,0,0,0,0
49897,49897,1,1,1,4,0,0,0,0
49898,49898,3,3,3,0,0,0,0,0
49899,49899,0,2,1,0,0,0,0,0
49901,49901,2,1,0,0,0,0,0,0
49902,49902,2,1,2,1,0,0,0,0
49905,49905,0,1,0,0,0,0,0,0
49908,49908,1,1,2,1,0,0,0,0
49910,49910,0,2,0,0,0,0,0,0
49911,49911,2,4,0,1,0,0,0,0
49914,49914,0,0,0,1,0,0,0,0
49917,49917,0,1,1,1,0,0,0,0
49920,49920,1,0,0,1,0,0,0,0
49921,49921,1,1,0,1,0,0,0,0
49922,49922,1,0,1,5,0,0,0,0
49927,49927,3,3,2,1,0,0,0,0
49928,49928,0,2,3,1,0,0,0,0
49930,49930,1,1,2,2,0,0,0,0
49934,49934,2,2,0,2,0,0,0,0
49935,49935,2,1,0,1,0,0,0,0
49938,49938,1,2,1,4,0,0,0,0
49941,49941,1,0,0,1,0,0,0,1
49942,49942,0,1,2,3,0,0,0,0
49943,49943,0,4,0,0,0,0,0,0
49945,49945,3,0,1,2,0,0,0,0
49947,49947,2,1,1,1,0,0,0,0
49950,49950,1,2,2,3,0,0,0,0
49951,49951,2,0,1,3,0,0,0,0
49952,49952,1,0,1,1,0,0,0,0
49954,49954,2,2,0,1,0,0,0,0
49955,49955,0,0,1,1,0,0,0,0
49957,49957,2,2,1,3,0,0,0,0
49959,49959,2,1,0,4,0,0,0,0
49960,49960,0,1,1,0,0,0,0,0
49968,49968,1,0,1,3,0,0,0,0
49969,49969,0,0,0,1,0,0,0,0
49971,49971,2,1,0,2,0,0,0,0
49975,49975,1,0,0,2,0,0,0,0
49976,49976,0,2,0,1,0,0,0,0
49978,49978,0,0,1,3,0,0,0,0
49980,49980,3,1,2,2,0,0,1,0
49981,49981,1,1,1,1,0,0,0,0
49983,49983,0,0,2,2,0,0,0,0
49985,49985,1,0,1,2,0,1,0,0
49986,49986,3,1,0,1,0,0,0,0
49987,49987,2,2,0,2,0,0,1,0
49989,49989,0,1,2,2,0,0,0,0
49990,49990,0,1,1,1,0,0,0,0
49994,49994,2,2,0,3,0,0,0,0
49997,49997,0,2,0,1,0,0,0,0
50000,50000,0,0,2,1,0,0,0,0
50002,50002,2,1,1,2,0,0,0,0
50005,50005,0,0,0,2,0,0,0,0
50008,50008,1,1,2,3,0,0,0,0
50009,50009,1,1,0,2,0,0,0,0
50010,50010,3,0,0,0,0,1,0,0
50011,50011,1,2,1,0,0,0,0,0
50013,50013,3,2,0,1,0,0,0,0
50014,50014,1,0,1,1,0,0,0,0
50015,50015,2,0,3,0,0,0,0,0
50016,50016,0,2,0,2,0,0,0,0
50017,50017,1,1,2,3,0,0,0,0
50019,50019,0,1,1,2,0,0,0,0
50021,50021,0,4,0,1,0,0,0,0
50022,50022,2,2,1,2,0,0,0,0
50023,50023,1,0,0,3,0,0,0,0
50024,50024,0,1,3,2,0,0,0,0
50025,50025,3,1,0,1,0,0,0,0
50027,50027,1,2,2,2,0,0,0,0
50028,50028,5,1,0,2,0,0,0,0
50032,50032,1,2,3,4,0,0,0,0
50033,50033,1,0,1,3,0,0,0,0
50034,50034,1,0,1,0,0,0,0,0
50036,50036,4,1,2,2,0,0,0,0
50038,50038,2,0,1,1,0,0,0,0
50042,50042,1,1,1,2,1,1,0,0
50043,50043,1,2,4,1,0,0,0,1
50044,50044,4,1,3,3,0,0,0,0
50048,50048,1,2,0,1,0,0,0,0
50049,50049,0,0,1,4,0,0,0,0
50051,50051,0,1,1,1,0,0,0,0
50052,50052,0,0,2,2,0,0,0,0
50053,50053,0,2,2,3,0,0,0,0
50054,50054,2,2,0,1,0,0,0,0
50056,50056,1,1,0,0,0,0,0,0
50057,50057,2,0,2,2,0,0,0,0
50059,50059,0,0,1,1,0,0,0,0
50061,50061,1,0,1,0,0,0,0,0
50064,50064,3,2,0,2,0,0,0,0
50065,50065,1,0,3,3,0,0,0,0
50066,50066,2,1,0,1,0,0,0,0
50067,50067,2,1,0,1,0,0,0,0
50068,50068,0,0,2,2,0,0,0,0
50069,50069,4,1,2,3,0,0,0,0
50070,50070,0,0,0,2,0,0,0,0
50071,50071,2,0,3,3,0,0,0,0
50075,50075,0,1,1,1,0,0,0,0
50076,50076,3,0,2,1,0,0,0,0
50077,50077,2,0,1,3,0,0,0,0
50079,50079,3,1,0,1,0,0,0,0
50080,50080,2,2,5,4,0,0,0,1
50084,50084,2,3,0,3,0,0,0,0
50086,50086,3,0,2,5,0,0,0,0
50087,50087,2,0,2,2,0,0,0,0
50088,50088,1,1,2,2,0,0,0,0
50090,50090,4,0,2,4,0,0,0,0
50092,50092,4,0,0,1,0,0,0,0
50096,50096,0,1,2,2,0,0,0,0
50101,50101,4,0,2,1,0,0,0,0
50102,50102,3,1,0,3,0,0,0,0
50103,50103,1,0,0,2,0,0,0,0
50104,50104,0,1,0,2,0,0,0,0
50110,50110,0,1,1,0,0,0,0,0
50111,50111,1,1,1,3,0,0,0,0
50113,50113,1,0,2,2,0,0,0,0
50116,50116,1,0,1,2,0,0,0,0
50119,50119,3,0,0,1,0,0,0,0
50120,50120,0,0,3,2,0,1,0,0
50121,50121,2,3,0,5,0,0,0,0
50128,50128,2,0,1,1,0,0,0,0
50130,50130,2,0,2,0,0,0,0,0
50131,50131,2,1,2,0,0,0,0,0
50134,50134,4,0,2,3,0,0,0,0
50137,50137,2,0,0,0,0,0,1,0
50138,50138,1,2,0,1,0,0,0,0
50139,50139,5,1,1,2,0,0,0,0
50140,50140,1,4,0,1,0,0,0,0
50141,50141,1,0,1,1,0,0,0,0
50142,50142,4,0,1,3,0,1,0,0
50143,50143,1,4,2,2,0,0,0,0
50146,50146,4,0,1,1,0,1,0,0
50147,50147,1,1,2,1,0,0,0,0
50148,50148,0,0,0,1,0,0,0,0
50149,50149,2,1,2,1,1,1,0,0
50151,50151,2,0,1,1,0,0,1,0
50152,50152,2,1,1,2,0,0,0,0
50154,50154,3,1,2,2,0,0,0,0
50156,50156,1,0,2,1,0,0,0,0
50163,50163,1,1,3,3,0,0,0,0
50166,50166,0,2,1,0,0,0,0,0
50168,50168,0,3,2,1,0,0,0,0
50169,50169,2,0,1,1,0,0,0,0
50171,50171,2,1,0,2,0,0,0,0
50173,50173,0,2,1,1,0,0,0,0
50174,50174,0,1,2,1,0,0,0,0
50175,50175,2,2,1,2,0,0,0,0
50178,50178,1,1,2,1,0,0,0,0
50180,50180,0,1,3,2,0,0,0,0
50182,50182,1,1,3,1,0,0,0,0
50183,50183,0,2,0,1,0,0,0,0
50184,50184,3,3,3,2,0,0,0,0
50186,50186,3,0,2,2,0,0,0,0
50187,50187,1,1,1,1,0,0,0,0
50188,50188,0,3,3,1,0,0,0,0
50190,50190,2,0,0,1,0,0,0,0
50192,50192,3,0,1,1,0,0,0,0
50193,50193,2,0,2,1,0,0,0,0
50194,50194,1,3,2,3,1,0,0,0
50196,50196,2,0,2,6,0,2,0,0
50198,50198,4,0,0,1,0,0,0,0
50200,50200,3,2,2,5,0,1,0,0
50205,50205,1,2,5,1,0,0,0,0
50206,50206,3,0,0,2,0,0,0,0
50210,50210,0,2,3,1,0,0,0,0
50212,50212,0,1,1,1,0,0,0,0
50213,50213,0,1,2,0,0,0,0,0
50216,50216,0,2,2,2,0,0,0,0
50218,50218,1,1,2,1,1,0,0,0
50220,50220,2,1,0,0,0,0,0,0
50224,50224,1,1,0,0,0,0,0,0
50227,50227,3,1,6,2,0,0,0,0
50228,50228,1,0,1,1,0,0,0,0
50230,50230,1,1,2,0,0,1,0,0
50232,50232,1,3,0,2,0,0,0,0
50234,50234,0,0,4,1,0,0,0,0
50238,50238,2,1,0,2,0,0,0,0
50240,50240,4,0,0,2,0,1,0,0
50241,50241,0,2,3,1,0,0,0,0
50243,50243,1,1,1,1,0,0,0,0
50244,50244,2,2,4,2,0,1,0,0
50250,50250,3,1,2,1,0,0,0,0
50251,50251,0,0,2,2,0,0,0,0
50252,50252,0,0,0,1,0,0,0,0
50253,50253,2,1,0,4,0,0,0,0
50254,50254,2,1,3,3,0,0,0,0
50257,50257,3,1,1,3,0,0,0,0
50260,50260,1,1,1,2,0,0,0,0
50265,50265,1,1,2,1,0,0,0,0
50268,50268,0,0,3,3,0,0,0,0
50271,50271,4,0,2,3,0,0,0,0
50272,50272,2,3,1,1,0,0,0,0
50277,50277,2,0,0,1,0,0,0,0
50279,50279,2,3,2,1,1,0,0,0
50280,50280,1,0,2,1,0,0,0,0
50282,50282,2,1,1,1,0,0,0,1
50283,50283,1,1,0,5,0,0,0,0
50284,50284,1,1,0,1,0,0,0,0
50285,50285,1,3,0,2,0,0,0,0
50290,50290,2,1,3,2,0,0,0,0
50293,50293,3,3,2,3,0,0,0,0
50295,50295,3,1,0,0,0,1,0,0
50296,50296,0,0,1,2,0,0,0,1
50297,50297,2,1,0,1,0,0,0,0
50303,50303,1,1,3,2,0,0,0,0
50304,50304,1,0,3,2,0,0,0,0
50305,50305,1,2,1,1,0,0,0,0
50307,50307,2,0,1,0,0,0,0,0
50308,50308,3,0,0,3,0,0,0,0
50309,50309,2,0,1,0,0,0,0,0
50310,50310,0,0,0,2,0,0,0,0
50316,50316,0,2,1,2,0,0,0,1
50317,50317,1,2,1,1,0,0,0,0
50319,50319,1,1,0,0,0,0,0,0
50322,50322,2,2,1,1,0,0,0,0
50324,50324,2,2,1,2,0,0,0,0
50325,50325,0,0,1,1,0,0,0,0
50327,50327,2,0,1,3,0,0,0,0
50328,50328,1,1,1,1,0,0,0,0
50329,50329,1,2,1,2,0,0,0,0
50332,50332,2,0,0,0,0,0,0,0
50334,50334,0,1,1,0,0,0,1,0
50335,50335,1,1,1,2,0,0,0,0
50338,50338,0,1,2,2,0,0,0,0
50339,50339,1,3,0,2,0,0,0,0
50340,50340,1,0,1,2,0,0,0,0
50344,50344,1,0,2,1,0,0,0,0
50345,50345,1,2,1,3,0,0,1,0
50346,50346,0,1,0,2,0,0,0,0
50347,50347,2,1,0,2,0,0,0,0
50348,50348,0,1,0,1,0,0,0,0
50349,50349,2,0,0,2,0,0,0,0
50352,50352,2,0,1,0,0,0,0,0
50353,50353,1,0,1,0,0,0,0,0
50354,50354,1,0,1,0,0,0,0,0
50355,50355,1,1,0,0,0,0,0,0
50357,50357,0,0,2,2,0,1,0,0
50358,50358,2,2,1,0,0,0,0,0
50360,50360,0,0,1,1,0,0,0,0
50361,50361,2,0,1,0,0,0,0,0
50362,50362,1,1,0,0,0,0,0,0
50363,50363,0,2,0,0,0,0,0,0
50365,50365,1,0,1,2,0,0,0,0
50367,50367,0,2,2,0,0,0,0,0
50368,50368,0,0,1,1,0,0,0,0
50369,50369,2,1,2,3,0,0,0,0
50370,50370,2,0,0,0,0,0,0,0
50374,50374,2,0,2,1,0,0,0,0
50375,50375,1,1,0,0,0,0,0,0
50376,50376,0,1,1,2,0,0,0,0
50377,50377,0,3,2,1,0,0,0,0
50378,50378,1,1,0,3,0,0,0,0
50380,50380,0,1,1,2,0,0,0,0
50381,50381,0,4,1,1,0,0,0,0
50382,50382,0,3,0,3,0,0,0,0
50383,50383,1,0,2,0,0,0,1,0
50386,50386,2,0,0,1,0,0,0,0
50387,50387,1,0,1,1,0,0,0,0
50389,50389,4,0,2,3,0,0,0,0
50393,50393,3,2,0,1,0,0,0,1
50395,50395,0,0,1,5,0,0,0,0
50397,50397,1,0,0,3,0,0,0,0
50400,50400,2,3,2,1,0,0,0,0
50405,50405,0,1,0,3,0,1,0,0
50410,50410,1,1,1,1,0,0,0,0
50411,50411,3,0,0,2,0,0,0,0
50414,50414,1,4,1,1,0,0,0,0
50416,50416,1,0,2,1,0,0,0,0
50417,50417,5,0,0,0,0,0,0,0
50418,50418,1,1,0,0,0,0,0,0
50419,50419,0,0,1,1,0,0,0,0
50420,50420,0,0,1,2,0,0,0,0
50423,50423,2,2,0,1,0,0,1,0
50424,50424,0,0,0,1,0,0,1,0
50425,50425,4,1,2,3,0,0,1,0
50427,50427,0,2,0,0,0,0,0,0
50430,50430,2,0,1,1,0,1,0,0
50436,50436,0,1,4,2,0,0,0,0
50437,50437,1,2,4,1,0,0,0,0
50438,50438,2,1,1,2,0,0,0,0
50439,50439,0,4,4,1,0,0,0,0
50444,50444,3,0,0,3,0,0,0,0
50446,50446,2,0,1,1,0,0,0,0
50448,50448,3,0,3,3,0,1,0,0
50450,50450,0,2,1,1,0,0,0,0
50454,50454,1,1,2,2,0,0,0,0
50455,50455,1,1,1,3,0,0,0,0
50456,50456,1,0,3,2,1,0,0,0
50457,50457,2,0,0,1,0,0,0,0
50458,50458,0,3,0,1,0,0,0,0
50459,50459,1,1,2,2,1,1,0,0
50460,50460,0,2,0,2,0,0,0,0
50463,50463,0,0,1,1,0,0,0,0
50465,50465,0,3,1,3,0,0,0,0
50469,50469,1,1,1,0,0,0,0,0
50470,50470,1,2,2,3,0,0,0,0
50474,50474,3,2,1,0,0,0,0,0
50475,50475,0,0,1,2,0,0,0,0
50477,50477,1,1,1,3,0,1,0,0
50478,50478,2,2,1,2,0,0,0,0
50479,50479,1,1,1,1,0,0,0,0
50480,50480,4,1,1,2,0,0,0,0
50481,50481,1,3,1,0,0,0,0,0
50483,50483,2,0,1,1,0,0,0,0
50484,50484,0,0,0,1,0,0,0,0
50487,50487,0,3,1,0,0,0,0,0
50488,50488,2,2,3,3,0,0,0,0
50489,50489,0,1,3,1,0,0,0,0
50490,50490,0,2,1,1,0,0,0,0
50491,50491,0,3,1,1,0,0,0,0
50493,50493,0,3,0,1,0,0,0,0
50495,50495,2,1,0,0,0,0,0,0
50500,50500,1,0,0,0,0,1,0,0
50501,50501,0,2,1,1,0,0,0,0
50503,50503,1,2,2,0,0,0,0,0
50504,50504,1,0,0,2,0,0,0,0
50505,50505,0,0,1,2,0,0,0,0
50507,50507,1,1,1,1,0,0,0,0
50508,50508,2,0,0,1,0,0,0,0
50510,50510,3,0,0,2,0,0,0,0
50511,50511,0,0,1,1,0,0,0,0
50516,50516,2,1,0,0,0,1,1,0
50519,50519,0,0,2,0,0,0,0,0
50527,50527,3,1,0,0,0,0,0,0
50529,50529,0,2,3,3,0,0,0,0
50531,50531,2,2,0,0,0,0,0,0
50536,50536,1,2,1,1,0,0,0,0
50538,50538,1,2,1,0,0,0,0,0
50541,50541,2,0,2,2,0,0,0,1
50542,50542,1,2,1,1,0,0,0,0
50543,50543,1,1,4,1,0,0,0,0
50546,50546,0,1,3,1,0,0,0,0
50547,50547,2,1,2,3,0,0,0,0
50548,50548,0,1,3,2,0,0,0,0
50549,50549,2,0,0,3,0,0,0,0
50552,50552,1,0,0,0,0,0,0,0
50553,50553,2,0,0,3,0,0,0,0
50554,50554,3,1,0,0,0,0,0,0
50555,50555,1,1,0,0,0,0,0,0
50556,50556,0,4,1,2,0,0,0,0
50557,50557,1,3,1,1,0,0,0,0
50559,50559,0,2,2,5,0,0,1,0
50562,50562,2,0,0,0,0,0,0,0
50564,50564,3,1,1,0,0,0,0,0
50565,50565,2,1,1,0,0,0,1,0
50566,50566,1,2,0,0,0,0,0,0
50568,50568,1,2,1,2,0,0,0,0
50572,50572,1,3,1,3,0,0,0,0
50573,50573,2,2,2,4,0,0,0,0
50574,50574,2,0,1,1,0,0,0,0
50575,50575,3,1,1,1,0,0,0,0
50576,50576,0,0,0,1,0,0,0,0
50578,50578,0,1,1,2,0,0,0,0
50580,50580,2,1,1,3,0,0,0,0
50581,50581,0,0,1,1,0,0,0,0
50583,50583,1,1,2,2,0,0,0,0
50584,50584,1,2,0,2,0,0,0,0
50585,50585,2,1,1,2,0,0,0,0
50586,50586,0,0,0,2,0,0,0,0
50587,50587,1,0,3,3,0,0,0,0
50589,50589,3,0,2,1,0,1,0,0
50590,50590,3,1,1,0,0,0,0,0
50591,50591,2,1,1,0,0,0,0,0
50594,50594,0,1,2,1,0,0,0,0
50597,50597,1,0,0,2,0,0,0,0
50601,50601,1,0,0,2,0,0,0,0
50602,50602,2,0,0,0,0,0,0,0
50603,50603,2,2,2,1,0,0,0,0
50606,50606,0,2,1,1,0,0,0,0
50607,50607,1,2,1,1,0,0,1,0
50609,50609,1,1,1,1,0,0,0,0
50611,50611,1,1,2,2,0,0,0,1
50612,50612,1,2,1,2,0,0,0,0
50613,50613,2,0,1,1,0,0,0,0
50615,50615,2,0,3,0,0,0,0,0
50617,50617,1,3,1,3,0,0,0,0
50619,50619,3,0,0,1,0,0,0,0
50620,50620,0,1,0,1,0,0,0,0
50621,50621,1,2,0,2,0,0,0,0
50622,50622,2,1,0,4,0,0,0,0
50623,50623,0,0,1,2,0,0,0,0
50624,50624,0,0,1,2,0,0,0,0
50629,50629,0,7,2,0,0,0,0,0
50630,50630,3,0,1,1,0,1,0,0
50631,50631,4,1,0,3,0,0,0,0
50632,50632,1,1,2,1,0,0,0,0
50634,50634,2,1,0,1,0,0,1,0
50635,50635,2,0,2,4,0,0,0,0
50638,50638,0,2,1,0,0,0,0,0
50641,50641,1,1,0,1,0,0,0,0
50644,50644,1,0,2,1,0,0,0,0
50648,50648,1,0,1,2,0,0,0,0
50651,50651,1,2,1,3,0,0,0,0
50653,50653,3,0,0,1,0,0,0,0
50654,50654,0,0,1,2,0,0,0,1
50659,50659,2,1,0,3,0,0,0,0
50660,50660,1,0,0,2,0,0,0,0
50661,50661,2,0,0,3,0,0,0,0
50662,50662,2,1,3,0,0,1,0,0
50664,50664,2,4,1,2,0,0,0,0
50666,50666,2,1,1,2,0,0,0,0
50669,50669,0,0,1,3,0,0,0,0
50670,50670,0,0,0,1,0,0,0,0
50676,50676,1,1,1,2,0,0,0,0
50677,50677,1,2,1,1,0,0,0,0
50678,50678,1,1,0,1,0,0,0,0
50680,50680,1,0,0,0,0,0,0,0
50681,50681,2,1,0,3,0,0,0,0
50682,50682,1,1,3,2,0,0,0,0
50685,50685,1,1,2,1,0,0,1,0
50686,50686,2,0,0,0,0,0,0,0
50687,50687,4,2,0,1,0,0,0,0
50690,50690,0,3,0,0,0,0,0,0
50692,50692,0,0,1,1,0,0,0,0
50693,50693,0,3,1,0,0,0,0,0
50694,50694,3,1,3,0,0,0,0,0
50695,50695,0,1,1,2,0,0,0,0
50696,50696,0,4,1,1,1,0,0,0
50697,50697,1,0,0,1,0,0,0,0
50701,50701,2,2,2,1,0,0,0,0
50702,50702,1,3,0,1,0,0,1,0
50703,50703,0,1,0,4,0,0,0,0
50704,50704,1,1,2,3,0,0,0,0
50709,50709,2,2,2,1,0,0,0,0
50710,50710,2,0,0,1,0,0,0,0
50712,50712,1,0,2,4,0,0,0,0
50715,50715,1,0,4,4,0,0,0,0
50716,50716,1,1,0,1,0,0,0,0
50717,50717,0,1,2,1,0,0,0,0
50719,50719,0,1,4,1,0,0,0,0
50720,50720,0,0,0,4,0,1,0,0
50723,50723,3,0,1,1,1,0,0,0
50725,50725,0,1,3,1,0,0,0,0
50726,50726,0,3,1,2,0,0,0,0
50727,50727,1,2,1,3,0,0,0,0
50730,50730,1,0,0,2,0,0,0,0
50731,50731,2,1,3,2,0,0,0,0
50732,50732,1,0,0,2,0,0,0,0
50733,50733,1,0,0,0,0,0,0,0
50734,50734,0,1,2,0,0,0,0,0
50736,50736,2,1,2,1,0,0,0,0
50737,50737,1,1,3,3,0,0,0,0
50738,50738,1,0,1,2,0,1,1,1
50739,50739,1,1,0,1,0,0,0,0
50740,50740,1,1,1,0,0,0,0,0
50741,50741,1,1,2,1,0,0,0,0
50742,50742,2,2,2,1,0,0,0,0
50743,50743,1,1,0,1,0,0,0,0
50744,50744,4,0,0,1,0,0,0,0
50745,50745,1,1,3,2,0,0,0,0
50749,50749,1,0,4,3,0,0,0,0
50750,50750,2,2,0,0,1,0,0,0
50751,50751,0,1,4,1,0,0,0,0
50752,50752,1,0,1,4,0,0,0,0
50753,50753,0,1,1,3,0,0,0,0
50754,50754,1,1,0,1,0,0,0,0
50756,50756,2,0,2,1,0,0,0,0
50757,50757,1,1,0,2,0,0,0,0
50758,50758,3,0,0,0,0,1,0,0
50762,50762,0,6,1,0,1,0,0,0
50763,50763,3,0,0,0,0,0,0,0
50766,50766,1,2,3,1,0,1,0,0
50767,50767,1,1,1,1,0,0,0,0
50768,50768,1,0,1,2,0,0,0,0
